split,row_id,label,target_binary,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min
train,cicids1771::1712,BENIGN,0,128306,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,93.52641342,15.58773557,128306.0,0.0,128306,128306,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,7.793867785,7.793867785,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,64641,5732,0,20,0.0,0.0,0,0,0.0,0.0,0,0
train,cicids1771::0752,Web Attack - XSS,1,5074862,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.788198773,1691620.667,2929211.723,5073983,123,5074862,2537431.0,3587226.24,5073983,879,0,0.0,0.0,0,0,0,0,0,0,104,40,0.59114908,0.197049693,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0
train,cicids1771::0519,BENIGN,0,164,2,2,48,80,24,24,24.0,0.0,40,40,40.0,0.0,780487.8049,24390.2439,54.66666667,54.30776495,112,4,4,4.0,0.0,4,4,48,48.0,0.0,48,48,0,0,0,0,64,64,12195.12195,12195.12195,24,40,30.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,38.0,24.0,40.0,64,0,0,0,0,0,0,2,48,2,80,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0
train,cicids1771::1325,Web Attack - XSS,1,5221641,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.766042706,1740547.0,3013170.945,5219857,127,5221641,2610820.5,3689734.803,5219857,1784,0,0.0,0.0,0,0,0,0,0,0,104,40,0.574532029,0.191510676,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0
train,cicids1771::0799,BENIGN,0,66120644,2,2,96,96,48,48,48.0,0.0,48,48,48.0,0.0,2.90378297,0.060495479,22000000.0,38000000.0,65900000,120565,66000000,66000000.0,0.0,66000000,66000000,66000000,66000000.0,0.0,66000000,66000000,0,0,0,0,64,64,0.030247739,0.030247739,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1,60.0,48.0,48.0,64,0,0,0,0,0,0,2,96,2,96,-1,-1,1,32,120808.0,0.0,120808,120808,65900000.0,0.0,65900000,65900000
train,cicids1771::0521,BENIGN,0,23917,1,1,47,103,47,47,47.0,0.0,103,103,103.0,0.0,6271.689593,83.62252791,23917.0,0.0,23917,23917,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,40,41.81126395,41.81126395,47,103,65.66666667,32.33161507,1045.333333,0,0,0,0,0,0,0,0,1,98.5,47.0,103.0,32,0,0,0,0,0,0,1,47,1,103,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0
train,cicids1771::0765,BENIGN,0,16051826,10,9,2534,856,637,0,253.4,320.8458266,209,0,95.11111111,107.1137765,211.1909262,1.183665958,891768.1111,2524659.1,9984022,67,11300000,1253779.556,3275229.185,9984022,67,15800000,1981042.875,3706851.949,10200000,847,0,0,0,0,220,192,0.622982083,0.560683875,0,637,169.5,247.8529912,61431.10526,0,0,0,1,0,0,0,0,0,178.4210526,253.4,95.11111111,220,0,0,0,0,0,0,10,2534,9,856,29200,154,9,20,1080621.0,0.0,1080621,1080621,9984022.0,0.0,9984022,9984022
train,cicids1771::0922,BENIGN,0,64793746,9,9,54,475,6,6,6.0,0.0,438,0,52.77777778,144.8152079,8.164368209,0.277804589,3811396.824,4829045.941,10000000,183,64800000,8099218.25,3801137.656,10100000,31882,64800000,8099163.125,3823292.291,10100000,2803,0,0,0,0,180,252,0.138902295,0.138902295,0,438,28.15789474,99.48102173,9896.473684,0,0,0,0,1,0,0,0,1,29.72222222,6.0,52.77777778,180,0,0,0,0,0,0,9,54,9,475,2498,2589,8,20,50060.0,8905.623055,53831,31882,10000000.0,10170.6424,10000000,9984380
train,cicids1771::0590,BENIGN,0,46351,1,1,42,268,42,42,42.0,0.0,268,268,268.0,0.0,6688.097344,43.14901512,46351.0,0.0,46351,46351,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,20,21.57450756,21.57450756,42,268,117.3333333,130.4811608,17025.33333,0,0,0,0,0,0,0,0,1,176.0,42.0,268.0,32,0,0,0,0,0,0,1,42,1,268,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0
train,cicids1771::1024,Web Attack - XSS,1,5626835,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.710879207,1875611.667,3247893.483,5625956,100,5626835,2813417.5,3977530.091,5625956,879,0,0.0,0.0,0,0,0,0,0,0,104,40,0.533159405,0.177719802,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0
validation,cicids1771::1165,BENIGN,0,111960,1,1,41,121,41,41,41.0,0.0,121,121,121.0,0.0,1446.945338,17.86352269,111960.0,0.0,111960,111960,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,32,8.931761343,8.931761343,41,121,67.66666667,46.18802154,2133.333333,0,0,0,0,0,0,0,0,1,101.5,41.0,121.0,20,0,0,0,0,0,0,1,41,1,121,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0
train,cicids1771::1036,BENIGN,0,1974124,1,5,6,30,6,6,6.0,0.0,6,6,6.0,0.0,18.23593655,3.039322758,394824.8,875580.7382,1961099,1,0,0.0,0.0,0,0,1971028,492757.0,978902.8213,1961099,1,0,0,0,0,20,100,0.506553793,2.532768965,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,5,7.0,6.0,6.0,20,0,0,0,0,0,0,1,6,5,30,229,0,0,20,0.0,0.0,0,0,0.0,0.0,0,0
train,cicids1771::1293,PortScan,1,49,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,163265.3061,40816.32653,49.0,0.0,49,49,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,20408.16327,20408.16327,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0
train,cicids1771::0037,BENIGN,0,72677783,7,9,12976,56,4380,0,1853.714286,1618.460659,20,0,6.222222222,5.783117191,179.3120189,0.220149808,4845185.533,17400000.0,67700000,0,72700000,12100000.0,29700000.0,72700000,14,72700000,9083246.5,23700000.0,67700000,0,1,0,0,0,152,204,0.096315541,0.123834267,0,4380,847.4705882,1356.742842,1840751.14,0,1,0,0,1,1,0,0,1,900.4375,1853.714286,6.222222222,152,0,0,0,0,0,0,7,12976,9,56,229,256,5,20,4989475.0,0.0,4989475,4989475,67700000.0,0.0,67700000,67700000
train,cicids1771::0410,Web Attack - Brute Force,1,5802543,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.689352927,1934181.0,3349493.552,5801843,136,5802543,2901271.5,4102027.554,5801843,700,0,0.0,0.0,0,0,0,0,0,0,104,40,0.517014695,0.172338232,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0
train,cicids1771::1174,PortScan,1,25,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,320000.0,80000.0,25.0,0.0,25,25,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,40000.0,40000.0,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0
train,cicids1771::1196,PortScan,1,118,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,67796.61017,16949.15254,118.0,0.0,118,118,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,8474.576271,8474.576271,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0
train,cicids1771::1728,Web Attack - XSS,1,5486247,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.729095865,1828749.0,3166673.865,5485309,170,5486247,2743123.5,3878035.925,5485309,938,0,0.0,0.0,0,0,0,0,0,0,104,40,0.546821898,0.182273966,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0
train,cicids1771::1257,PortScan,1,29,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,206896.5517,68965.51724,29.0,0.0,29,29,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,34482.75862,34482.75862,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0
train,cicids1771::1471,BENIGN,0,4097289,1,6,6,36,6,6,6.0,0.0,6,6,6.0,0.0,10.25068039,1.708446731,682881.5,1656839.772,4064874,1,0,0.0,0.0,0,0,4086908,817381.6,1815411.926,4064874,1,0,0,0,0,20,120,0.244063819,1.464382913,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,6,6.857142857,6.0,6.0,20,0,0,0,0,0,0,1,6,6,36,229,0,0,20,0.0,0.0,0,0,0.0,0.0,0,0
train,cicids1771::1549,PortScan,1,88,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,68181.81818,22727.27273,88.0,0.0,88,88,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,11363.63636,11363.63636,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0
test,cicids1771::0623,BENIGN,0,116952701,23,26,5360,5553,1131,0,233.0434783,384.988368,1430,0,213.5769231,434.2136961,93.31122673,0.418972795,2436514.604,11800000.0,58500000,1,117000000,5316031.864,17100000.0,58600000,93,117000000,4674375.08,16100000.0,58500000,1,0,0,0,0,472,532,0.1966607,0.222312095,0,1430,218.26,404.7555478,163827.0535,0,0,0,1,0,0,0,0,1,222.7142857,233.0434783,213.5769231,472,0,0,0,0,0,0,23,5360,26,5553,8192,459,22,20,194757.0,143241.4491,296044,93470,58200000.0,375125.0972,58500000,58000000
train,cicids1771::1427,BENIGN,0,46326,1,1,50,234,50,50,50.0,0.0,234,234,234.0,0.0,6130.466693,43.17230065,46326.0,0.0,46326,46326,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,21.58615033,21.58615033,50,234,111.3333333,106.2324495,11285.33333,0,0,0,0,0,0,0,0,1,167.0,50.0,234.0,20,0,0,0,0,0,0,1,50,1,234,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0
test,cicids1771::1253,DDoS,1,6227568,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,4.817289831,0.802881639,1556892.0,3113141.333,6226604,295,6227568,1556892.0,3113141.333,6226604,295,0,0.0,0.0,0,0,0,0,0,0,100,0,0.802881639,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,964.0,0.0,964,964,6226604.0,0.0,6226604,6226604
train,cicids1771::0875,BENIGN,0,118123685,20,18,1302,5889,434,0,65.1,158.9948361,1963,0,327.1666667,692.0550174,60.87686817,0.321696703,3192532.027,4653050.641,10200000,44,118000000,6217036.053,4887260.83,10200000,69,115000000,6760789.765,4861166.833,10200000,187,0,0,0,0,648,584,0.169314054,0.152382649,0,1963,184.3846154,494.9169316,244942.7692,0,0,0,1,0,0,0,0,0,189.2368421,65.1,327.1666667,648,0,0,0,0,0,0,20,1302,18,5889,29200,1006,3,32,249286.0,704475.6553,2373360,36774,10200000.0,12951.73783,10200000,10200000
train,cicids1771::1707,BENIGN,0,205,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,9756.097561,205.0,0.0,205,205,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,4878.04878,4878.04878,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,65,65535,0,32,0.0,0.0,0,0,0.0,0.0,0,0
train,cicids1771::0505,BENIGN,0,2518601,11,10,811,4064,290,0,73.72727273,99.97908872,1460,0,406.4,580.525088,1935.598374,8.337962226,125930.05,537698.5117,2410060,3,2518601,251860.1,770410.3279,2444409,17,93252,10361.33333,13251.75694,34422,3,0,0,0,0,232,212,4.367504023,3.970458203,0,1460,221.5909091,423.37585,179247.1104,0,0,0,1,0,0,0,0,0,232.1428571,73.72727273,406.4,232,0,0,0,0,0,0,11,811,10,4064,8192,32,10,20,0.0,0.0,0,0,0.0,0.0,0,0
train,cicids1771::1270,Web Attack - XSS,1,5175767,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.772832316,1725255.667,2987495.23,5174918,123,5175767,2587883.5,3658619.276,5174918,849,0,0.0,0.0,0,0,0,0,0,0,104,40,0.579624237,0.193208079,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0
train,cicids1771::0160,PortScan,1,46,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,173913.0435,43478.26087,46.0,0.0,46,46,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,21739.13043,21739.13043,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0
train,cicids1771::0543,Web Attack - XSS,1,5607142,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.713375905,1869047.333,3236631.968,5606388,155,5607142,2803571.0,3963781.814,5606388,754,0,0.0,0.0,0,0,0,0,0,0,104,40,0.535031929,0.178343976,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0
train,cicids1771::0871,PortScan,1,11,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,545454.5455,181818.1818,11.0,0.0,11,11,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,90909.09091,90909.09091,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0
test,cicids1771::1337,BENIGN,0,21,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,571428.5714,95238.09524,21.0,0.0,21,21,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,47619.04762,47619.04762,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,913,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0
train,cicids1771::0260,BENIGN,0,74979081,15,17,974,5606,598,0,64.93333333,157.3655738,1821,0,329.7647059,610.1856817,87.75781074,0.426785706,2418680.032,4225941.33,10000000,3,70300000,5023361.643,5158416.503,10000000,146,75000000,4684398.75,4966820.601,10000000,3,0,0,0,0,324,436,0.2000558,0.226729906,0,1821,199.3939394,464.4827055,215744.1837,0,0,0,1,0,0,0,0,1,205.625,64.93333333,329.7647059,324,0,0,0,0,0,0,15,974,17,5606,8192,246,13,20,77901.0,130013.5783,372744,28639,9968822.286,83726.91224,10000000,9779282
test,cicids1771::1480,DDoS,1,2015991,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,14.88101881,2.480169802,503997.75,1003988.165,2009974,0,2015991,503997.75,1003988.165,2009974,0,0,0.0,0.0,0,0,0,0,0,0,100,0,2.480169802,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0
validation,cicids1771::0482,Web Attack - XSS,1,5439782,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.735323585,1813260.667,3139855.094,5438853,33,5439782,2719891.0,3845192.936,5438853,929,0,0.0,0.0,0,0,0,0,0,0,104,40,0.551492688,0.183830896,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0
train,cicids1771::0776,DDoS,1,70347402,9,5,62,11601,20,0,6.888888889,5.30199124,5840,0,2320.2,2436.833027,165.7914815,0.199012325,5411338.615,17400000.0,62800000,1,69900000,8740630.875,22000000.0,62800000,1,457351,114337.75,205435.3824,421509,186,0,0,0,0,192,112,0.127936494,0.07107583,0,5840,777.9333333,1723.622534,2970874.638,0,0,0,0,1,0,0,0,0,833.5,6.888888889,2320.2,192,0,0,0,0,0,0,9,62,5,11601,256,229,7,20,1006.0,0.0,1006,1006,34900000.0,39400000.0,62800000,7057872
train,cicids1771::1058,Web Attack - Brute Force,1,5371335,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.744693824,1790445.0,3100519.045,5370616,118,5371335,2685667.5,3797090.583,5370616,719,0,0.0,0.0,0,0,0,0,0,0,104,40,0.558520368,0.186173456,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0
train,cicids1771::0598,PortScan,1,49,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,163265.3061,40816.32653,49.0,0.0,49,49,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,20408.16327,20408.16327,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0
train,cicids1771::0821,BENIGN,0,3450,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,3478.26087,579.7101449,3450.0,0.0,3450,3450,3450,3450.0,0.0,3450,3450,0,0.0,0.0,0,0,0,0,0,0,40,0,579.7101449,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,35040,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
test,cicids1771::1391,BENIGN,0,117495350,22,19,1728,2832,1093,0,78.54545455,252.1093352,1448,0,149.0526316,376.0989045,38.81004653,0.34894998,2937383.75,4488886.351,10000000,1,117000000,5595016.667,4892519.126,10000000,1,113000000,6266007.556,4896744.496,10000000,2,0,0,0,0,712,616,0.187241453,0.161708527,0,1448,108.5714286,310.1379035,96185.51916,0,0,0,1,0,0,0,0,0,111.2195122,78.54545455,149.0526316,712,0,0,0,0,0,0,22,1728,19,2832,29200,1029,4,32,232327.0909,690926.8821,2315550,23895,10000000.0,6980.115586,10000000,10000000
train,cicids1771::1205,Web Attack - XSS,1,5388179,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.742365835,1796059.667,3110092.385,5387285,139,5388179,2694089.5,3808753.602,5387285,894,0,0.0,0.0,0,0,0,0,0,0,104,40,0.556774376,0.185591459,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0
validation,cicids1771::1328,Web Attack - XSS,1,5034538,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.79451183,1678179.333,2906064.876,5033814,134,5034538,2517269.0,3558932.069,5033814,724,0,0.0,0.0,0,0,0,0,0,0,104,40,0.595883873,0.198627958,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0
train,cicids1771::1551,Web Attack - XSS,1,5317307,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.752260496,1772435.667,3069181.349,5316421,97,5317307,2658653.5,3758650.844,5316421,886,0,0.0,0.0,0,0,0,0,0,0,104,40,0.564195372,0.188065124,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0
train,cicids1771::0445,DDoS,1,79556755,8,5,56,11601,20,0,7.0,5.656854249,4380,0,2320.2,2207.341206,146.5243272,0.163405358,6629729.583,20200000.0,70400000,1,78500000,11200000.0,26300000.0,70400000,1,1069862,267465.5,520933.1186,1048728,46,0,0,0,0,172,112,0.100557143,0.062848214,0,4380,833.0714286,1679.986285,2822353.918,0,0,0,0,1,0,0,0,0,897.1538462,7.0,2320.2,172,0,0,0,0,0,0,8,56,5,11601,256,229,6,20,1954.0,0.0,1954,1954,39200000.0,44000000.0,70400000,8121791
validation,cicids1771::0031,Web Attack - XSS,1,5437550,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.73562542,1812516.667,3138595.014,5436654,126,5437550,2718775.0,3843661.343,5436654,896,0,0.0,0.0,0,0,0,0,0,0,104,40,0.551719065,0.183906355,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0
train,cicids1771::0833,Web Attack - Brute Force,1,5707943,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.700777846,1902647.667,3294890.076,5707259,85,5707943,2853971.5,4035157.88,5707259,684,0,0.0,0.0,0,0,0,0,0,0,104,40,0.525583384,0.175194461,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0
train,cicids1771::1129,BENIGN,0,195,2,2,84,116,42,42,42.0,0.0,58,58,58.0,0.0,1025641.026,20512.82051,65.0,29.44486373,99,48,48,48.0,0.0,48,48,48,48.0,0.0,48,48,0,0,0,0,64,64,10256.41026,10256.41026,42,58,48.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,60.5,42.0,58.0,64,0,0,0,0,0,0,2,84,2,116,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0
train,cicids1771::0737,BENIGN,0,65982,4,2,232,248,58,58,58.0,0.0,124,124,124.0,0.0,7274.711285,90.93389106,13196.4,18441.57947,38334,0,38382,12794.0,22118.30183,38334,0,3,3.0,0.0,3,3,0,0,0,0,80,64,60.62259404,30.31129702,58,124,76.85714286,32.20470241,1037.142857,0,0,0,0,0,0,0,0,0,89.66666667,58.0,124.0,80,0,0,0,0,0,0,4,232,2,248,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0
test,cicids1771::1498,BENIGN,0,179834,13,15,8229,11237,1368,0,633.0,708.2859592,2836,0,749.1333333,902.2680047,108244.2697,155.6991448,6660.518519,14028.54255,36622,1,179823,14985.25,23397.12282,68201,1,143218,10229.85714,16556.05083,37012,48,0,0,0,0,428,488,72.28888864,83.41025613,0,2836,671.2413793,801.2899714,642065.6182,0,0,0,1,0,0,0,0,1,695.2142857,633.0,749.1333333,428,0,0,0,0,0,0,13,8229,15,11237,65535,460,7,32,0.0,0.0,0,0,0.0,0.0,0,0
train,cicids1771::0279,PortScan,1,52,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,153846.1538,38461.53846,52.0,0.0,52,52,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,19230.76923,19230.76923,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0
train,cicids1771::1760,BENIGN,0,116105399,25,21,2356,5006,837,0,94.24,233.5200348,1460,2,238.3809524,464.8978895,63.40790405,0.39619174,2580119.978,4370870.879,10200000,10,116000000,4837724.958,5091757.597,10300000,19,113000000,5659479.7,5188261.854,10300000,48,0,0,0,0,520,424,0.215321598,0.180870142,0,1460,156.6382979,357.9395398,128120.7142,0,0,0,1,0,0,0,0,0,160.0434783,94.24,238.3809524,520,0,0,0,0,0,0,25,2356,21,5006,29200,40958,24,20,145913.2727,201606.5921,753780,85076,10100000.0,59070.9783,10200000,9976013
validation,cicids1771::0453,BENIGN,0,5383787,5,1,135,46,46,6,27.0,20.1246118,46,46,46.0,0.0,33.61945783,1.114457166,1076757.4,2272631.917,5139575,192,5383787,1345946.75,2531691.427,5139575,192,0,0.0,0.0,0,0,1,0,0,0,100,20,0.928714305,0.185742861,6,46,32.42857143,18.86670032,355.952381,0,1,0,0,1,0,0,0,0,37.83333333,27.0,46.0,100,0,0,0,0,0,0,5,135,1,46,16060,132,4,20,243811.0,0.0,243811,243811,5139575.0,0.0,5139575,5139575
